Wyvern Lord =c(25, 9, 5, 7, 10, 1, 11, 8, 60, 27, 25, 23, 28, 22, 25, 4, 2, 2, 0, 2, 0, 3),
Wyvern Kn. =c(20, 7, 7, 8, 7, 1, 10, 8, 60, 25, 26, 28, 24, 22, 25, 3, 1, 2, 3, 0, 1, 3),
Wyvern Kn. =c(19, 6, 8, 9, 6, 2, 9, 8, 60, 24, 27, 29, 23, 23, 25, 3, 2, 1, 2, 1, 1, 3),
Mage =c(16, 1, 2, 3, 3, 3, 6, 5, 60, 20, 20, 20, 20, 20, 20, 1, 0, 1, 2, 1, 2, 0),
Mage =c(16, 1, 3, 2, 2, 4, 3, 5, 60, 20, 20, 20, 20, 20, 20, 0, 0, 0, 0, 0, 0, 0),
Sage =c(20, 5, 4, 4, 5, 5, 7, 6, 60, 28, 30, 26, 21, 25, 20, 4, 1, 0, 0, 3, 3, 0),
Sage =c(19, 4, 6, 5, 3, 6, 4, 6, 60, 30, 28, 26, 21, 25, 20, 3, 1, 1, 0, 3, 3, 0),
Mage Knight =c(20, 4, 3, 5, 5, 5, 8, 7, 60, 24, 26, 25, 24, 25, 25, 4, 2, 0, 0, 2, 2, 3),
Mage Knight =c(19, 3, 5, 6, 3, 6, 6, 7, 60, 25, 24, 25, 24, 28, 25, 3, 2, 1, 0, 2, 2, 3),
Bishop =c(21, 4, 4, 4, 3, 8, 7, 6, 60, 25, 26, 24, 22, 30, 20, 3, 2, 1, 0, 3, 2, 0),
Bishop =c(19, 4, 5, 4, 2, 9, 5, 6, 60, 25, 25, 26, 21, 30, 20, 3, 1, 2, 1, 2, 2, 0),
Shaman =c(16, 2, 1, 2, 2, 4, 7, 5, 60, 20, 20, 20, 20, 20, 20, 1, 2, 0, 1, 1, 2, 0),
Druid =c(19, 6, 3, 4, 4, 6, 8, 6, 60, 29, 26, 26, 21, 28, 20, 4, 0, 0, 3, 2, 2, 0),
Summoner =c(18, 5, 3, 4, 3, 5, 8, 6, 60, 27, 27, 26, 20, 28, 20, 3, 0, 1, 3, 1, 3, 0),
Rogue =c(16, 3, 1, 9, 2, 0, 7, 6, 60, 20, 30, 30, 20, 20, 20, 2, 1, 1, 0, 2, 2, C),
Great Knight =c(21, 8, 4, 6, 11, 3, 13, 6, 60, 28, 24, 24, 29, 25, 25, 3, 2, 1, 2, 2, 1, 3),
Great Knight =c(20, 6, 6, 7, 9, 3, 10, 6, 60, 26, 26, 25, 28, 26, 25, 3, 1, 1, 2, 2, 2, 3),
Manakete =c(12, 0, 0, 2, 2, 2, 5, 6, 60, 20, 20, 20, 20, 20, 20, 0, 0, 0, 0, 0, 0, 0),
Journeyman =c(14, 3, 0, 1, 1, 0, 8, 4, 60, 20, 20, 20, 20, 20, 20, 0, 0, 0, 0, 0, 0, 0),
Pupil =c(13, 1, 0, 1, 0, 3, 5, 4, 60, 20, 20, 20, 20, 20, 20, 0, 0, 0, 0, 0, 0, 0),
Fighter =c(20, 5, 2, 4, 2, 0, 11, 5, 60, 20, 20, 20, 20, 20, 20, 2, 2, 1, 0, 0, 1, 0),
Warrior =c(28, 8, 5, 6, 5, 0, 13, 6, 60, 30, 28, 26, 26, 22, 25, 3, 1, 2, 0, 3, 3, 0),
Pirate =c(19, 4, 2, 6, 3, 0, 10, 5, 60, 20, 20, 20, 20, 20, 20, 2, 2, 0, 1, 1, 0, 0),
Berserker =c(24, 7, 6, 7, 6, 0, 13, 6, 60, 30, 29, 28, 23, 21, 25, 4, 1, 1, 1, 2, 2, 40),
Monk =c(18, 1, 1, 2, 1, 5, 6, 5, 60, 20, 20, 20, 20, 20, 20, 0, 0, 0, 0, 0, 0, 0),
Priest =c(18, 1, 1, 2, 1, 5, 5, 5, 60, 20, 20, 20, 20, 20, 20, 0, 0, 0, 0, 0, 0, 0),
Bard =c(14, 1, 2, 7, 1, 0, 6, 5, 60, 10, 10, 30, 24, 26, 20, 0, 0, 0, 0, 0, 0, 20),
Recruit =c(13, 3, 0, 1, 0, 1, 6, 4, 60, 20, 20, 20, 20, 20, 20, 0, 0, 0, 0, 0, 0, 0),
Pegasus Kn. =c(14, 4, 5, 5, 3, 2, 5, 7, 60, 20, 20, 20, 20, 20, 25, 0, 0, 0, 0, 0, 0, 3),
Falcoknight =c(20, 6, 7, 7, 5, 4, 6, 8, 60, 23, 25, 28, 23, 26, 25, 5, 2, 0, 2, 2, 2, 3),
Cleric =c(16, 1, 2, 2, 0, 6, 4, 5, 60, 20, 20, 20, 20, 20, 20, 0, 0, 0, 0, 0, 0, 0),
Troubadour =c(15, 1, 1, 3, 2, 5, 5, 6, 60, 20, 20, 20, 20, 20, 25, 0, 0, 0, 0, 0, 0, 3),
Valkyrie =c(19, 4, 3, 5, 4, 8, 6, 7, 60, 25, 24, 25, 24, 28, 25, 3, 2, 1, 0, 2, 3, 3),
Dancer =c(14, 1, 2, 7, 0, 1, 4, 5, 60, 10, 10, 30, 24, 26, 20, 0, 0, 0, 0, 0, 0, 10)



